concept_id,concept_name,keep_entry_in_codeset,comments,condition_count,patient_count,standard_concept,invalid_reason,concept_code,vocabulary_id,concept_class_id,domain_id
43014080,hydrocortisone probutate 1 MG/ML [Pandel],FALSE,delete,20,20,S,NA,1370747,RxNorm,Branded Drug Comp,Drug
43014086,hydrocortisone valerate 0.002 MG/MG,FALSE,delete,20,20,S,NA,1370749,RxNorm,Clinical Drug Comp,Drug
43014089,hydrocortisone valerate 0.002 MG/MG [Westcort],FALSE,delete,20,20,S,NA,1370751,RxNorm,Branded Drug Comp,Drug
43014090,hydrocortisone valerate 2 MG/ML,FALSE,delete,20,20,S,NA,1370753,RxNorm,Clinical Drug Comp,Drug
43014093,hydrocortisone valerate 2 MG/ML [Westcort],FALSE,delete,20,20,S,NA,1370755,RxNorm,Branded Drug Comp,Drug
43525625,hydrocortisone acetate 0.01 MG/MG [Cortisil MDX],FALSE,delete,20,20,S,NA,1373236,RxNorm,Branded Drug Comp,Drug
43532628,hydrocortisone acetate 25 MG [Rectacort-HC],FALSE,delete,20,20,S,NA,1429376,RxNorm,Branded Drug Comp,Drug
43560721,hydrocortisone acetate 19 MG/ML,FALSE,delete,20,20,S,NA,1436946,RxNorm,Clinical Drug Comp,Drug
43560724,hydrocortisone acetate 19 MG/ML / iodoquinol 10 MG/ML [Vytone],FALSE,delete,20,20,S,NA,1436948,RxNorm,Branded Drug Comp,Drug
44506401,hydrocortisone acetate 5 MG/ML [Gadaderm Hydrocortisone],FALSE,delete,20,20,S,NA,1438753,RxNorm,Branded Drug Comp,Drug
44507503,clioquinol 30 MG/ML / hydrocortisone 5 MG/ML [Dermasorb AF],TRUE,NA,20,20,S,NA,1442845,RxNorm,Branded Drug Comp,Drug
44507847,hydrocortisone 20 MG/ML [Dermasorb HC],FALSE,delete,20,20,S,NA,1442868,RxNorm,Branded Drug Comp,Drug
44784836,hydrocortisone 10 MG/ML [Dermacool HC],FALSE,delete,20,20,S,NA,1483215,RxNorm,Branded Drug Comp,Drug
44784837,hydrocortisone 10 MG/ML [Resicort],FALSE,delete,20,20,S,NA,1483220,RxNorm,Branded Drug Comp,Drug
44814308,hydrocortisone 0.01 MG/MG [Hemorrodil Plus],FALSE,delete,20,20,S,NA,1491719,RxNorm,Branded Drug Comp,Drug
45774728,hydrocortisone acetate 100 MG/ML,FALSE,delete,20,20,S,NA,1545171,RxNorm,Clinical Drug Comp,Drug
45774730,hydrocortisone acetate 100 MG/ML [Cortifoam],FALSE,delete,20,20,S,NA,1545173,RxNorm,Branded Drug Comp,Drug
45775905,bacitracin 0.4 UNT/MG / hydrocortisone 0.01 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG [Vetropolycin HC],FALSE,delete,20,20,S,NA,1541112,RxNorm,Branded Drug Comp,Drug
45776281,hydrocortisone acetate 0.02 MG/MG [CortAlo],FALSE,delete,20,20,S,NA,1542797,RxNorm,Branded Drug Comp,Drug
45776286,hydrocortisone acetate 5 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML [Cortisporin],FALSE,delete,20,20,S,NA,1542805,RxNorm,Branded Drug Comp,Drug
45776377,hydrocortisone acetate 0.015 MG/MG,FALSE,delete,20,20,S,NA,1542924,RxNorm,Clinical Drug Comp,Drug
45776611,benzocaine 15 MG/ML / chloroxylenol 1 MG/ML / hydrocortisone acetate 10 MG/ML [Myoxin],FALSE,delete,20,20,S,NA,1549398,RxNorm,Branded Drug Comp,Drug
45776615,benzocaine 15 MG/ML / chloroxylenol 1 MG/ML / hydrocortisone acetate 10 MG/ML [TriOxin],FALSE,delete,20,20,S,NA,1549402,RxNorm,Branded Drug Comp,Drug
45776722,hydrocortisone acetate 15 MG/ML,TRUE,NA,20,20,S,NA,1549473,RxNorm,Clinical Drug Comp,Drug
46233830,hydrocortisone 10 MG/ML [Selsun Blue Scalp Itch],FALSE,delete,20,20,S,NA,1650985,RxNorm,Branded Drug Comp,Drug
46287708,hydrocortisone 10 MG/ML [Blue-Emu Anti-Itch],FALSE,delete,20,20,S,NA,1664356,RxNorm,Branded Drug Comp,Drug
