concept_id,include_guess,include_override,dx_core_concept_ids,dx_core_concept_names,dx_core_count,concept_name,vocabulary_id,concept_class_id,standard_concept
45582839,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10631,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
45602127,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10632,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
45549093,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10633,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration",ICD10CM,6-char nonbill code,NULL
45577919,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45544274,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45577920,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403038,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness status unknown",ICD10CM,6-char nonbill code,NULL
37403039,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403041,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403040,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10624,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness",ICD10CM,6-char nonbill code,NULL
45592542,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45606934,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45606933,TRUE,,1572413,Intracranial injury,1,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572433,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified",ICD10CM,5-char nonbill code,NULL
10619,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level",ICD10CM,6-char nonbill code,NULL
45606932,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45544271,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45558600,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10620,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving",ICD10CM,6-char nonbill code,NULL
45558601,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45592541,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45553865,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10617,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes",ICD10CM,6-char nonbill code,NULL
45553863,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45553864,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45568260,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10615,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less",ICD10CM,6-char nonbill code,NULL
45577916,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45577917,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45544270,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10616,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes",ICD10CM,6-char nonbill code,NULL
45582836,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45539470,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45573145,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10618,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours",ICD10CM,6-char nonbill code,NULL
45587625,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45597307,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45558599,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10621,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
45587626,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10622,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
45563426,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10623,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration",ICD10CM,6-char nonbill code,NULL
45582837,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45544272,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45587627,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403034,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness status unknown",ICD10CM,6-char nonbill code,NULL
37403035,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403037,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403036,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10614,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness",ICD10CM,6-char nonbill code,NULL
45544269,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45558598,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45539469,TRUE,,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
437409,TRUE,,1572413,Intracranial injury,1,Intracranial injury,SNOMED,Disorder,S
1572432,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injuries,ICD10CM,4-char nonbill code,NULL
1572435,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injury,ICD10CM,5-char nonbill code,NULL
10639,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45549094,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45568261,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45558604,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10640,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45587630,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45592546,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45539474,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10637,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45573152,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45553869,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45577921,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10635,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45563430,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45592544,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45573150,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10636,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45539473,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45602128,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45573151,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10638,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45597312,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45558603,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45592545,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10641,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45606937,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10642,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45544275,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10643,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45563431,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45568262,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45602129,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403042,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37403043,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403045,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403044,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10634,TRUE,,1572413,Intracranial injury,1,Other specified intracranial injury without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45587629,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45563429,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45597311,TRUE,,1572413,Intracranial injury,1,"Other specified intracranial injury without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
37403046,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified",ICD10CM,5-char nonbill code,NULL
37403067,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level",ICD10CM,6-char nonbill code,NULL
37403068,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
37403070,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
37403069,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
37403071,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving",ICD10CM,6-char nonbill code,NULL
37403072,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
37403074,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
37403073,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
37403059,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes",ICD10CM,6-char nonbill code,NULL
37403060,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
37403062,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
37403061,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
37403051,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 30 minutes or less",ICD10CM,6-char nonbill code,NULL
37403052,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
37403054,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
37403053,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
37403055,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes",ICD10CM,6-char nonbill code,NULL
37403056,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
37403058,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
37403057,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
37403063,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 6 hours to 24 hours",ICD10CM,6-char nonbill code,NULL
37403064,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
37403066,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
37403065,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
37403075,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
37403076,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
37403077,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
37403078,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
37403079,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of unspecified duration",ICD10CM,6-char nonbill code,NULL
37403080,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
37403082,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
37403081,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403083,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness status unknown",ICD10CM,6-char nonbill code,NULL
37403084,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403086,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403085,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
37403047,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified without loss of consciousness",ICD10CM,6-char nonbill code,NULL
37403048,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
37403050,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
37403049,TRUE,,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
766440,TRUE,,1572413,Intracranial injury,1,Traumatic brain compression and herniation,ICD10CM,4-char nonbill code,NULL
766443,TRUE,,1572413,Intracranial injury,1,Traumatic brain compression with herniation,ICD10CM,5-char nonbill code,NULL
766444,TRUE,,1572413,Intracranial injury,1,"Traumatic brain compression with herniation, initial encounter",ICD10CM,7-char billing code,NULL
766446,TRUE,,1572413,Intracranial injury,1,"Traumatic brain compression with herniation, sequela",ICD10CM,7-char billing code,NULL
766445,TRUE,,1572413,Intracranial injury,1,"Traumatic brain compression with herniation, subsequent encounter",ICD10CM,7-char billing code,NULL
766438,TRUE,,1572413,Intracranial injury,1,Traumatic brain compression without herniation,ICD10CM,5-char nonbill code,NULL
766439,TRUE,,1572413,Intracranial injury,1,"Traumatic brain compression without herniation, initial encounter",ICD10CM,7-char billing code,NULL
766442,TRUE,,1572413,Intracranial injury,1,"Traumatic brain compression without herniation, sequela",ICD10CM,7-char billing code,NULL
766441,TRUE,,1572413,Intracranial injury,1,"Traumatic brain compression without herniation, subsequent encounter",ICD10CM,7-char billing code,NULL
1572415,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema,ICD10CM,4-char nonbill code,NULL
45602094,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema,ICD10CM,5-char nonbill code,NULL
10479,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45549064,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45539443,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45602095,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10480,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45544247,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45592512,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45602096,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
