concept_id,keep_entry_in_codeset,comments,concept_name,standard_concept,standard_concept_caption,invalid_reason,invalid_reason_caption,concept_code,domain_id,vocabulary_id,concept_class_id
37002810,TRUE,,fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT [Trelegy],S,,NULL,,2395770,Drug,RxNorm,Branded Drug Comp
37002811,TRUE,,fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,2395772,Drug,RxNorm,Clinical Drug
37002812,TRUE,,fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy],S,,NULL,,2395773,Drug,RxNorm,Branded Drug
37002842,TRUE,,Sensor 60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,2395826,Drug,RxNorm,Clinical Drug
37002843,TRUE,,fluticasone propionate 0.113 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT [AirDuo],S,,NULL,,2395827,Drug,RxNorm,Branded Drug Comp
37002844,TRUE,,Sensor 60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo],S,,NULL,,2395828,Drug,RxNorm,Branded Drug
37002845,TRUE,,Sensor 60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,2395829,Drug,RxNorm,Clinical Drug
37002846,TRUE,,fluticasone propionate 0.055 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT [AirDuo],S,,NULL,,2395830,Drug,RxNorm,Branded Drug Comp
37002847,TRUE,,Sensor 60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo],S,,NULL,,2395831,Drug,RxNorm,Branded Drug
37002848,TRUE,,Sensor 60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,2395832,Drug,RxNorm,Clinical Drug
37002849,TRUE,,fluticasone propionate 0.232 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT [AirDuo],S,,NULL,,2395833,Drug,RxNorm,Branded Drug Comp
37002850,TRUE,,Sensor 60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo],S,,NULL,,2395834,Drug,RxNorm,Branded Drug
37002851,TRUE,,Sensor 60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,2395835,Drug,RxNorm,Clinical Drug
37002852,TRUE,,Sensor 60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT Dry Powder Inhaler [Armonair],S,,NULL,,2395836,Drug,RxNorm,Branded Drug
37002853,TRUE,,Sensor 60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,2395837,Drug,RxNorm,Clinical Drug
37002854,TRUE,,Sensor 60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT Dry Powder Inhaler [Armonair],S,,NULL,,2395838,Drug,RxNorm,Branded Drug
37002855,TRUE,,Sensor 60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,2395839,Drug,RxNorm,Clinical Drug
37002856,TRUE,,Sensor 60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT Dry Powder Inhaler [Armonair],S,,NULL,,2395840,Drug,RxNorm,Branded Drug
37003575,TRUE,,28 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,2387326,Drug,RxNorm,Quant Clinical Drug
37003576,TRUE,,28 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Breztri],S,,NULL,,2387328,Drug,RxNorm,Quant Branded Drug
37003577,TRUE,,120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,2387329,Drug,RxNorm,Quant Clinical Drug
37003578,TRUE,,120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Breztri],S,,NULL,,2387331,Drug,RxNorm,Quant Branded Drug
37003602,TRUE,,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,2395769,Drug,RxNorm,Quant Clinical Drug
37003603,TRUE,,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy],S,,NULL,,2395771,Drug,RxNorm,Quant Branded Drug
37003604,TRUE,,30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,2395774,Drug,RxNorm,Quant Clinical Drug
37003605,TRUE,,30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy],S,,NULL,,2395775,Drug,RxNorm,Quant Branded Drug
37496919,TRUE,,clotrimazole 10 MG/ML / gentamicin 3 MG/ML / mometasone 1 MG/ML [LoZatom],S,,NULL,,2201555,Drug,RxNorm,Branded Drug Comp
37496920,TRUE,,clotrimazole / gentamicin / mometasone Otic Suspension [LoZatom],S,,NULL,,2201556,Drug,RxNorm,Branded Drug Form
37496922,TRUE,,clotrimazole 10 MG/ML / gentamicin 3 MG/ML / mometasone 1 MG/ML Otic Suspension [LoZatom],S,,NULL,,2201558,Drug,RxNorm,Branded Drug
37498341,TRUE,,budesonide 6 MG,S,,NULL,,2269303,Drug,RxNorm,Clinical Drug Comp
37498342,TRUE,,budesonide Extended Release Oral Capsule,S,,NULL,,2269304,Drug,RxNorm,Clinical Drug Form
37498343,TRUE,,budesonide 6 MG Extended Release Oral Capsule,S,,NULL,,2269306,Drug,RxNorm,Clinical Drug
37498344,TRUE,,budesonide 9 MG Extended Release Oral Capsule,S,,NULL,,2269308,Drug,RxNorm,Clinical Drug
37498548,TRUE,,budesonide 6 MG [Ortikos],S,,NULL,,2273103,Drug,RxNorm,Branded Drug Comp
37498549,TRUE,,budesonide Extended Release Oral Capsule [Ortikos],S,,NULL,,2273104,Drug,RxNorm,Branded Drug Form
37498552,TRUE,,budesonide 6 MG Extended Release Oral Capsule [Ortikos],S,,NULL,,2273108,Drug,RxNorm,Branded Drug
37498553,TRUE,,budesonide 9 MG [Ortikos],S,,NULL,,2273109,Drug,RxNorm,Branded Drug Comp
37498554,TRUE,,budesonide 9 MG Extended Release Oral Capsule [Ortikos],S,,NULL,,2273111,Drug,RxNorm,Branded Drug
37499514,TRUE,,triamcinolone acetonide 0.055 MG/ACTUAT [Aller-Cort],S,,NULL,,2289239,Drug,RxNorm,Branded Drug Comp
37499515,TRUE,,triamcinolone Metered Dose Nasal Spray [Aller-Cort],S,,NULL,,2289240,Drug,RxNorm,Branded Drug Form
37499518,TRUE,,triamcinolone acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray [Aller-Cort],S,,NULL,,2289243,Drug,RxNorm,Branded Drug
37499789,TRUE,,24 HR budesonide 6 MG Extended Release Oral Capsule,S,,NULL,,2269305,Drug,RxNorm,Quant Clinical Drug
37499790,TRUE,,24 HR budesonide 9 MG Extended Release Oral Capsule,S,,NULL,,2269307,Drug,RxNorm,Quant Clinical Drug
37499791,TRUE,,24 HR budesonide 6 MG Extended Release Oral Capsule [Ortikos],S,,NULL,,2273107,Drug,RxNorm,Quant Branded Drug
37499792,TRUE,,24 HR budesonide 9 MG Extended Release Oral Capsule [Ortikos],S,,NULL,,2273110,Drug,RxNorm,Quant Branded Drug
40027656,TRUE,,coal tar / triamcinolone Topical Cream,S,,NULL,,377664,Drug,RxNorm,Clinical Drug Form
40030803,TRUE,,chlortetracycline / triamcinolone Topical Cream,S,,NULL,,379333,Drug,RxNorm,Clinical Drug Form
40030804,TRUE,,chlortetracycline / triamcinolone Topical Ointment,S,,NULL,,376478,Drug,RxNorm,Clinical Drug Form
40030933,TRUE,,clioquinol / triamcinolone Topical Cream,S,,NULL,,377657,Drug,RxNorm,Clinical Drug Form
40035438,TRUE,,econazole / triamcinolone Topical Cream,S,,NULL,,377693,Drug,RxNorm,Clinical Drug Form
40035439,TRUE,,econazole / triamcinolone Topical Ointment,S,,NULL,,376498,Drug,RxNorm,Clinical Drug Form
40058407,TRUE,,fluticasone Nasal Suspension,S,,NULL,,393446,Drug,RxNorm,Clinical Drug Form
40058408,TRUE,,fluticasone Topical Cream,S,,NULL,,378620,Drug,RxNorm,Clinical Drug Form
40058409,TRUE,,fluticasone Topical Cream [Cutivate],S,,NULL,,362259,Drug,RxNorm,Branded Drug Form
40058410,TRUE,,fluticasone Topical Ointment,S,,NULL,,372254,Drug,RxNorm,Clinical Drug Form
40058411,TRUE,,fluticasone Topical Ointment [Cutivate],S,,NULL,,367327,Drug,RxNorm,Branded Drug Form
40066267,TRUE,,mometasone / salicylic acid Topical Ointment,S,,NULL,,446536,Drug,RxNorm,Clinical Drug Form
40066277,TRUE,,mometasone Nasal Spray,S,,NULL,,484332,Drug,RxNorm,Clinical Drug Form
40067735,TRUE,,nystatin / triamcinolone Topical Cream,S,,NULL,,377781,Drug,RxNorm,Clinical Drug Form
40067736,TRUE,,nystatin / triamcinolone Topical Cream [Mycasone],S,,NULL,,362137,Drug,RxNorm,Branded Drug Form
40067741,TRUE,,nystatin / triamcinolone Topical Cream [Mycomar],S,,NULL,,362132,Drug,RxNorm,Branded Drug Form
40067742,TRUE,,nystatin / triamcinolone Topical Cream [Mytrex],S,,NULL,,362193,Drug,RxNorm,Branded Drug Form
40067743,TRUE,,nystatin / triamcinolone Topical Cream [N.T.A.],S,,NULL,,362131,Drug,RxNorm,Branded Drug Form
40067745,TRUE,,nystatin / triamcinolone Topical Ointment,S,,NULL,,374401,Drug,RxNorm,Clinical Drug Form
40067750,TRUE,,nystatin / triamcinolone Topical Ointment [Mytrex],S,,NULL,,367307,Drug,RxNorm,Branded Drug Form
40067751,TRUE,,nystatin / triamcinolone Topical Ointment [N.T.A.],S,,NULL,,367306,Drug,RxNorm,Branded Drug Form
40071907,TRUE,,neomycin / triamcinolone Otic Solution,S,,NULL,,373041,Drug,RxNorm,Clinical Drug Form
40071908,TRUE,,neomycin / triamcinolone Topical Cream,S,,NULL,,377772,Drug,RxNorm,Clinical Drug Form
40071909,TRUE,,neomycin / triamcinolone Topical Lotion,S,,NULL,,377773,Drug,RxNorm,Clinical Drug Form
40071910,TRUE,,neomycin / triamcinolone Topical Ointment,S,,NULL,,373040,Drug,RxNorm,Clinical Drug Form
40073113,TRUE,,polymyxin B / triamcinolone Ophthalmic Ointment,S,,NULL,,384633,Drug,RxNorm,Clinical Drug Form
40082722,TRUE,,salicylic acid / triamcinolone Topical Lotion,S,,NULL,,378787,Drug,RxNorm,Clinical Drug Form
40082723,TRUE,,salicylic acid / triamcinolone Topical Ointment,S,,NULL,,376529,Drug,RxNorm,Clinical Drug Form
40082724,TRUE,,salicylic acid / triamcinolone Topical Solution,S,,NULL,,439423,Drug,RxNorm,Clinical Drug Form
40085175,TRUE,,triamcinolone Buccal Tablet,S,,NULL,,439441,Drug,RxNorm,Clinical Drug Form
40085179,TRUE,,triamcinolone Injectable Suspension,S,,NULL,,96818,Drug,RxNorm,Clinical Drug Form
40085180,TRUE,,triamcinolone Injectable Suspension [Acetocot],S,,NULL,,365646,Drug,RxNorm,Branded Drug Form
40085182,TRUE,,triamcinolone Injectable Suspension [Amcort],S,,NULL,,365645,Drug,RxNorm,Branded Drug Form
40085185,TRUE,,triamcinolone Injectable Suspension [Aristospan],S,,NULL,,380844,Drug,RxNorm,Branded Drug Form
40085186,TRUE,,triamcinolone Injectable Suspension [Clinacort],S,,NULL,,365663,Drug,RxNorm,Branded Drug Form
40085187,TRUE,,triamcinolone Injectable Suspension [Clinalog],S,,NULL,,365609,Drug,RxNorm,Branded Drug Form
40085188,TRUE,,triamcinolone Injectable Suspension [Cort-K],S,,NULL,,365644,Drug,RxNorm,Branded Drug Form
40085193,TRUE,,triamcinolone Injectable Suspension [Kenalog],S,,NULL,,365675,Drug,RxNorm,Branded Drug Form
40085194,TRUE,,triamcinolone Injectable Suspension [Lederspan],S,,NULL,,380843,Drug,RxNorm,Branded Drug Form
40085197,TRUE,,triamcinolone Injectable Suspension [Tri-Kort],S,,NULL,,365641,Drug,RxNorm,Branded Drug Form
40085198,TRUE,,triamcinolone Injectable Suspension [Tri-Med],S,,NULL,,365640,Drug,RxNorm,Branded Drug Form
40085501,TRUE,,triamcinolone Injectable Suspension [Triamcot],S,,NULL,,365638,Drug,RxNorm,Branded Drug Form
40085503,TRUE,,triamcinolone Injectable Suspension [Trilog],S,,NULL,,365636,Drug,RxNorm,Branded Drug Form
40085504,TRUE,,triamcinolone Injectable Suspension [Trilone],S,,NULL,,365635,Drug,RxNorm,Branded Drug Form
36250142,TRUE,,fluticasone Metered Dose Nasal Spray [Aller-Flo],S,,NULL,,1797908,Drug,RxNorm,Branded Drug Form
36250143,TRUE,,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Aller-Flo],S,,NULL,,1797909,Drug,RxNorm,Branded Drug
36250147,TRUE,,triamcinolone acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray,S,,NULL,,1797913,Drug,RxNorm,Clinical Drug
36250148,TRUE,,triamcinolone Metered Dose Nasal Spray [Nasacort],S,,NULL,,1797914,Drug,RxNorm,Branded Drug Form
36250149,TRUE,,triamcinolone acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray [Nasacort],S,,NULL,,1797915,Drug,RxNorm,Branded Drug
36250152,TRUE,,fluticasone Metered Dose Nasal Spray [Clarispray],S,,NULL,,1797918,Drug,RxNorm,Branded Drug Form
36250153,TRUE,,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Clarispray],S,,NULL,,1797919,Drug,RxNorm,Branded Drug
36250162,TRUE,,budesonide Metered Dose Nasal Spray,S,,NULL,,1797928,Drug,RxNorm,Clinical Drug Form
36250163,TRUE,,budesonide 0.032 MG/ACTUAT Metered Dose Nasal Spray,S,,NULL,,1797929,Drug,RxNorm,Clinical Drug
36250164,TRUE,,budesonide Metered Dose Nasal Spray [Rhinocort],S,,NULL,,1797930,Drug,RxNorm,Branded Drug Form
36250165,TRUE,,budesonide 0.032 MG/ACTUAT Metered Dose Nasal Spray [Rhinocort],S,,NULL,,1797931,Drug,RxNorm,Branded Drug
36250166,TRUE,,fluticasone Metered Dose Nasal Spray [Flonase],S,,NULL,,1797932,Drug,RxNorm,Branded Drug Form
36250167,TRUE,,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Flonase],S,,NULL,,1797933,Drug,RxNorm,Branded Drug
36250168,TRUE,,fluticasone Metered Dose Nasal Spray [Nasoflow],S,,NULL,,1797934,Drug,RxNorm,Branded Drug Form
36250169,TRUE,,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Nasoflow],S,,NULL,,1797935,Drug,RxNorm,Branded Drug
36250170,TRUE,,triamcinolone Metered Dose Nasal Spray [Tri-Nasal],S,,NULL,,1797936,Drug,RxNorm,Branded Drug Form
36250171,TRUE,,triamcinolone acetonide 0.05 MG/ACTUAT Metered Dose Nasal Spray [Tri-Nasal],S,,NULL,,1797937,Drug,RxNorm,Branded Drug
40001300,TRUE,,lidocaine / triamcinolone Rectal Suppository,S,,NULL,,452306,Drug,RxNorm,Clinical Drug Form
40001301,TRUE,,lidocaine / triamcinolone Topical Ointment,S,,NULL,,439406,Drug,RxNorm,Clinical Drug Form
40009594,TRUE,,amphotericin B / triamcinolone Topical Cream,S,,NULL,,437694,Drug,RxNorm,Clinical Drug Form
40009595,TRUE,,amphotericin B / triamcinolone Topical Ointment,S,,NULL,,437695,Drug,RxNorm,Clinical Drug Form
40020303,TRUE,,budesonide Enema,S,,NULL,,381066,Drug,RxNorm,Clinical Drug Form
40020304,TRUE,,budesonide Enema [Entocort],S,,NULL,,352629,Drug,RxNorm,Branded Drug Form
40020313,TRUE,,budesonide Nasal Spray,S,,NULL,,371152,Drug,RxNorm,Clinical Drug Form
40020314,TRUE,,budesonide Nasal Spray [Rhinocort Aqua],S,,NULL,,361957,Drug,RxNorm,Branded Drug Form
40020315,TRUE,,budesonide Nasal Spray [Rhinocort],S,,NULL,,381058,Drug,RxNorm,Branded Drug Form
40020317,TRUE,,budesonide Oral Tablet,S,,NULL,,376186,Drug,RxNorm,Clinical Drug Form
40020318,TRUE,,budesonide Topical Cream,S,,NULL,,379380,Drug,RxNorm,Clinical Drug Form
40020319,TRUE,,budesonide Topical Cream [Preferid],S,,NULL,,106787,Drug,RxNorm,Branded Drug Form
40020320,TRUE,,budesonide Topical Lotion,S,,NULL,,438078,Drug,RxNorm,Clinical Drug Form
40020321,TRUE,,budesonide Topical Ointment,S,,NULL,,381065,Drug,RxNorm,Clinical Drug Form
40020322,TRUE,,budesonide Topical Ointment [Preferid],S,,NULL,,106788,Drug,RxNorm,Branded Drug Form
40162373,TRUE,,econazole nitrate 0.01 MG/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment,S,,NULL,,857693,Drug,RxNorm,Clinical Drug
40162380,TRUE,,econazole nitrate 10 MG/ML / triamcinolone acetonide 1 MG/ML Topical Cream,S,,NULL,,857695,Drug,RxNorm,Clinical Drug
40163406,TRUE,,triamcinolone acetonide 0.001 MG/MG,S,,NULL,,857692,Drug,RxNorm,Clinical Drug Comp
40163407,TRUE,,triamcinolone acetonide 1 MG/ML,S,,NULL,,857694,Drug,RxNorm,Clinical Drug Comp
40169200,TRUE,,28 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896028,Drug,RxNorm,Quant Clinical Drug
40169201,TRUE,,28 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler [Flovent],S,,NULL,,896029,Drug,RxNorm,Quant Branded Drug
40169202,TRUE,,28 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896174,Drug,RxNorm,Quant Clinical Drug
40169203,TRUE,,28 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],S,,NULL,,896175,Drug,RxNorm,Quant Branded Drug
40169204,TRUE,,28 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896030,Drug,RxNorm,Quant Clinical Drug
40169205,TRUE,,28 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent],S,,NULL,,896031,Drug,RxNorm,Quant Branded Drug
40169206,TRUE,,28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896192,Drug,RxNorm,Quant Clinical Drug
40169207,TRUE,,28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],S,,NULL,,896193,Drug,RxNorm,Quant Branded Drug
40169208,TRUE,,28 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896225,Drug,RxNorm,Quant Clinical Drug
40169209,TRUE,,28 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],S,,NULL,,896226,Drug,RxNorm,Quant Branded Drug
40169216,TRUE,,120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,895994,Drug,RxNorm,Quant Clinical Drug
40169217,TRUE,,120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],S,,NULL,,895996,Drug,RxNorm,Quant Branded Drug
40169218,TRUE,,120 ACTUAT fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,896236,Drug,RxNorm,Quant Clinical Drug
40169219,TRUE,,120 ACTUAT fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],S,,NULL,,896237,Drug,RxNorm,Quant Branded Drug
40169230,TRUE,,120 ACTUAT fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,895999,Drug,RxNorm,Quant Clinical Drug
40169231,TRUE,,120 ACTUAT fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent],S,,NULL,,896001,Drug,RxNorm,Quant Branded Drug
40169232,TRUE,,120 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,896244,Drug,RxNorm,Quant Clinical Drug
40169233,TRUE,,120 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],S,,NULL,,896245,Drug,RxNorm,Quant Branded Drug
40169234,TRUE,,120 ACTUAT fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,896004,Drug,RxNorm,Quant Clinical Drug
40169235,TRUE,,120 ACTUAT fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent],S,,NULL,,896006,Drug,RxNorm,Quant Branded Drug
40169236,TRUE,,120 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,896272,Drug,RxNorm,Quant Clinical Drug
40169237,TRUE,,120 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],S,,NULL,,896273,Drug,RxNorm,Quant Branded Drug
40169242,TRUE,,14 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896161,Drug,RxNorm,Quant Clinical Drug
40169243,TRUE,,14 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],S,,NULL,,896165,Drug,RxNorm,Quant Branded Drug
40169244,TRUE,,14 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896186,Drug,RxNorm,Quant Clinical Drug
40169245,TRUE,,14 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],S,,NULL,,896190,Drug,RxNorm,Quant Branded Drug
40169246,TRUE,,14 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896218,Drug,RxNorm,Quant Clinical Drug
40169247,TRUE,,14 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],S,,NULL,,896222,Drug,RxNorm,Quant Branded Drug
40169260,TRUE,,60 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,896008,Drug,RxNorm,Quant Clinical Drug
40169261,TRUE,,60 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],S,,NULL,,896009,Drug,RxNorm,Quant Branded Drug
40169262,TRUE,,60 ACTUAT fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,896231,Drug,RxNorm,Quant Clinical Drug
40169263,TRUE,,60 ACTUAT fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],S,,NULL,,896235,Drug,RxNorm,Quant Branded Drug
40169264,TRUE,,60 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896018,Drug,RxNorm,Quant Clinical Drug
40169267,TRUE,,60 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler [Flovent],S,,NULL,,896019,Drug,RxNorm,Quant Branded Drug
40169269,TRUE,,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896184,Drug,RxNorm,Quant Clinical Drug
40169270,TRUE,,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],S,,NULL,,896185,Drug,RxNorm,Quant Branded Drug
40169271,TRUE,,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896021,Drug,RxNorm,Quant Clinical Drug
40169272,TRUE,,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent],S,,NULL,,896023,Drug,RxNorm,Quant Branded Drug
40169273,TRUE,,60 ACTUAT fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,896010,Drug,RxNorm,Quant Clinical Drug
40169274,TRUE,,60 ACTUAT fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent],S,,NULL,,896011,Drug,RxNorm,Quant Branded Drug
40169275,TRUE,,60 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,896239,Drug,RxNorm,Quant Clinical Drug
40169276,TRUE,,60 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],S,,NULL,,896243,Drug,RxNorm,Quant Branded Drug
40169277,TRUE,,60 ACTUAT fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,896012,Drug,RxNorm,Quant Clinical Drug
40169278,TRUE,,60 ACTUAT fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent],S,,NULL,,896013,Drug,RxNorm,Quant Branded Drug
40169279,TRUE,,60 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,896267,Drug,RxNorm,Quant Clinical Drug
40169280,TRUE,,60 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],S,,NULL,,896271,Drug,RxNorm,Quant Branded Drug
40169281,TRUE,,60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896209,Drug,RxNorm,Quant Clinical Drug
40169282,TRUE,,60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],S,,NULL,,896212,Drug,RxNorm,Quant Branded Drug
