"Concept Name","Concept Code","Concept Id","Domain Id","Vocabulary Id","Concept Class Id","Concept Category","Invalid Reason","Valid End Date","Valid Start Date"
"Quiescent proliferative retinopathy due to diabetes mellitus","312908007",4210129,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dyslipidemia with high density lipoprotein below reference range and triglyceride above reference range due to type 2 diabetes mellitus","111231000119109",45757280,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Mononeuropathy due to type 1 diabetes mellitus","420918009",4225055,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Traction detachment of retina due to diabetes mellitus","232023006",4338901,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute complication due to diabetes mellitus","762489000",42538715,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Poorly controlled type I diabetes with complication","10110001000004106",3196797,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Focal exudative maculopathy due to diabetes mellitus","314011005",4210872,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Posttransplant diabetes mellitus","445260006",40482883,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2010-07-31
"Diabetic hypoglycemia w anger outbursts","16580001000004105",3169474,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Cranial nerve palsy due to type 1 diabetes mellitus","770098001",35626765,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Type I diabetes mellitus with multiple complications","190366001",40386758,"Condition","SNOMED","Disorder",NA,"D",2006-07-31,2002-01-31
"Ophthalmoplegia due to diabetes mellitus","427943001",4176925,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2008-01-31
"Dyslipidemia due to type 2 diabetes mellitus","761000119102",43531564,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-07-31
"Angina associated with type 2 diabetes mellitus","791000119109",43531588,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-07-31
"Mild nonproliferative retinopathy of right eye due to diabetes mellitus type 1","16745611000119102",609100,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Poorly controlled type I diabetes with circulatory disorder","10100001000004109",3198350,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Moderate nonproliferative retinopathy of left eye due to diabetes mellitus type 2","16746131000119105",609104,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Stable treated proliferative retinopathy of left eye due to diabetes mellitus","816962002",37311832,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Metabolic acidosis due to diabetes mellitus","735539005",42536605,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Ketoacidosis due to type 2 diabetes mellitus","421750000",443734,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Chronic kidney disease stage 3 due to type 1 diabetes mellitus","90741000119107",45771075,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Nonproliferative retinopathy of left eye due to diabetes mellitus","816177009",37311254,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Ulcer of lower limb due to type 1 diabetes mellitus","110141000119100",45770902,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Hyperosmolar coma due to type 1 diabetes mellitus","190330002",201531,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Preproliferative retinopathy due to diabetes mellitus","193349004",4105172,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Diffuse glomerulosclerosis of kidney due to diabetes mellitus","38046004",4243625,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hyperosmolality due to uncontrolled type 1 diabetes mellitus","428896009",443592,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2008-01-31
"Poorly controlled type II diabetes with circulatory disease","10140001000004100",3192767,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Blindness due to type 2 diabetes mellitus","60951000119105",45763582,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Neuropathic ulcer of midfoot due to type 2 diabetes mellitus","789570006",37312202,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Femoral mononeuropathy due to diabetes mellitus","361216007",4263090,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Ketoacidotic coma due to type 2 diabetes mellitus","421847006",4228443,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Peripheral circulatory disorder due to type 2 diabetes mellitus","422166005",443729,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Moderate nonproliferative retinopathy due to secondary diabetes mellitus","368741000119105",37016358,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Renal disorder due to type 2 diabetes mellitus","420279001",443731,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Diabetic thick skin syndrome","238983004",4082347,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dermopathy due to type 2 diabetes mellitus","1531000119102",43531616,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-07-31
"Disorder of kidney due to diabetes mellitus","127013003",192279,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Mild nonproliferative retinopathy due to diabetes mellitus","312903003",378743,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Mild nonproliferative retinopathy due to type 1 diabetes mellitus","138881000119106",37016179,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Hypoglycaemic warning impaired","198121000000103",44789318,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-04-01
"Ketoacidosis due to secondary diabetes mellitus","138621000119108",761050,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-03-01
"Dermopathy due to type 1 diabetes mellitus","72021000119109",45769832,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Persistent microalbuminuria due to type 1 diabetes mellitus","421305000",4222687,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Exudative maculopathy due to type 1 diabetes mellitus","420486006",4221344,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Somogyi phenomenon","398140007",4162239,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Hyperosmolarity due to secondary diabetes mellitus","138611000119101",761049,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-03-01
"Lumbosacral radiculoplexus neuropathy due to diabetes mellitus","39058009",4191611,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Moderate nonproliferative retinopathy of left eye due to diabetes mellitus type 1","16697421000119103",603318,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Cervical radiculoplexus neuropathy due to diabetes mellitus","770094004",35626761,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Hypoglycemic event due to diabetes","237632004",4029422,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Microaneurysm of right retinal artery due to diabetes mellitus","770581008",36674752,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Lumbosacral radiculoplexus neuropathy due to type 2 diabetes mellitus","427027005",4140466,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-07-31
"Gangrene due to type 1 diabetes mellitus","420825003",4223303,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Diabetic mononeuropathy","230577008",4048028,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Severe malnutrition due to type 1 diabetes mellitus","72031000119107",45769833,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Acidosis due to type 2 diabetes mellitus","721284006",36717156,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Diabetic mononeuropathy multiplex","35777006",4262282,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic ulcer of right foot due to diabetes mellitus","860979002",3655384,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Iritis of left eye due to diabetes mellitus","768798006",35625723,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Rubeosis iridis due to type 2 diabetes mellitus","82551000119103",45769872,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Ulcer of heel due to type 1 diabetes mellitus","789571005",37312201,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Multiple complications of type 2 diabetes mellitus","420414003",4222410,"Condition","SNOMED","Disorder",NA,"U",2014-01-31,2006-07-31
"Erectile dysfunction due to diabetes mellitus","770096002",35626763,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
