concept_id,dx_core_concept_ids,dx_concept_names,dx_core_count,concept_name,vocabulary_id,concept_class_id,standard_concept
1572433,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified",ICD10CM,5-char nonbill code,NULL
10619,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level",ICD10CM,6-char nonbill code,NULL
45606932,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45544271,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45558600,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10620,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving",ICD10CM,6-char nonbill code,NULL
45558601,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45592541,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45553865,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10617,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes",ICD10CM,6-char nonbill code,NULL
45553863,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45553864,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45568260,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10615,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less",ICD10CM,6-char nonbill code,NULL
45577916,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45577917,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45544270,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10616,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes",ICD10CM,6-char nonbill code,NULL
45582836,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45539470,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45573145,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10618,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours",ICD10CM,6-char nonbill code,NULL
45587625,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45597307,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45558599,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10621,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
45587626,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10622,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
45563426,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10623,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration",ICD10CM,6-char nonbill code,NULL
45582837,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45544272,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45587627,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403034,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness status unknown",ICD10CM,6-char nonbill code,NULL
37403035,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403037,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403036,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10614,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness",ICD10CM,6-char nonbill code,NULL
45544269,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45558598,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45539469,1572413,Intracranial injury,1,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
437409,1572413,Intracranial injury,1,Intracranial injury,SNOMED,Disorder,S
1572432,1572413,Intracranial injury,1,Other specified intracranial injuries,ICD10CM,4-char nonbill code,NULL
1572435,1572413,Intracranial injury,1,Other specified intracranial injury,ICD10CM,5-char nonbill code,NULL
10639,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45549094,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45568261,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45558604,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10640,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45587630,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45592546,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45539474,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10637,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45573152,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45553869,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45577921,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10635,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45563430,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45592544,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45573150,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10636,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45539473,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45602128,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45573151,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10638,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45597312,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45558603,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45592545,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10641,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45606937,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10642,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45544275,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10643,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45563431,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45568262,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45602129,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403042,1572413,Intracranial injury,1,Other specified intracranial injury with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37403043,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403045,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403044,1572413,Intracranial injury,1,"Other specified intracranial injury with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10634,1572413,Intracranial injury,1,Other specified intracranial injury without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45587629,1572413,Intracranial injury,1,"Other specified intracranial injury without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45563429,1572413,Intracranial injury,1,"Other specified intracranial injury without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45597311,1572413,Intracranial injury,1,"Other specified intracranial injury without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
37403046,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified",ICD10CM,5-char nonbill code,NULL
37403067,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level",ICD10CM,6-char nonbill code,NULL
37403068,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
37403070,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
37403069,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
37403071,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving",ICD10CM,6-char nonbill code,NULL
37403072,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
37403074,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
37403073,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
37403059,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes",ICD10CM,6-char nonbill code,NULL
37403060,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
37403062,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
37403061,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
37403051,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 30 minutes or less",ICD10CM,6-char nonbill code,NULL
37403052,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
37403054,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
37403053,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
37403055,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes",ICD10CM,6-char nonbill code,NULL
37403056,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
37403058,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
37403057,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
37403063,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 6 hours to 24 hours",ICD10CM,6-char nonbill code,NULL
37403064,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
37403066,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
37403065,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
37403075,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
37403076,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
37403077,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
37403078,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
37403079,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of unspecified duration",ICD10CM,6-char nonbill code,NULL
37403080,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
37403082,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
37403081,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403083,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness status unknown",ICD10CM,6-char nonbill code,NULL
37403084,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403086,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403085,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
37403047,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified without loss of consciousness",ICD10CM,6-char nonbill code,NULL
37403048,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
37403050,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
37403049,1572413,Intracranial injury,1,"Primary blast injury of brain, not elsewhere classified without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
766440,1572413,Intracranial injury,1,Traumatic brain compression and herniation,ICD10CM,4-char nonbill code,NULL
766443,1572413,Intracranial injury,1,Traumatic brain compression with herniation,ICD10CM,5-char nonbill code,NULL
766444,1572413,Intracranial injury,1,"Traumatic brain compression with herniation, initial encounter",ICD10CM,7-char billing code,NULL
766446,1572413,Intracranial injury,1,"Traumatic brain compression with herniation, sequela",ICD10CM,7-char billing code,NULL
766445,1572413,Intracranial injury,1,"Traumatic brain compression with herniation, subsequent encounter",ICD10CM,7-char billing code,NULL
766438,1572413,Intracranial injury,1,Traumatic brain compression without herniation,ICD10CM,5-char nonbill code,NULL
766439,1572413,Intracranial injury,1,"Traumatic brain compression without herniation, initial encounter",ICD10CM,7-char billing code,NULL
766442,1572413,Intracranial injury,1,"Traumatic brain compression without herniation, sequela",ICD10CM,7-char billing code,NULL
766441,1572413,Intracranial injury,1,"Traumatic brain compression without herniation, subsequent encounter",ICD10CM,7-char billing code,NULL
1572415,1572413,Intracranial injury,1,Traumatic cerebral edema,ICD10CM,4-char nonbill code,NULL
45602094,1572413,Intracranial injury,1,Traumatic cerebral edema,ICD10CM,5-char nonbill code,NULL
10479,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45549064,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45539443,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45602095,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10480,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45544247,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45592512,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45602096,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10477,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45568229,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45563396,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45582809,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10475,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45534552,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45568228,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45582808,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10476,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45558580,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45549062,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45577891,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10478,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45544246,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45549063,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45582810,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10481,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45549065,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10482,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45534553,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10483,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45597277,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45592515,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45534554,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37402978,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37402979,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37402981,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37402980,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10474,1572413,Intracranial injury,1,Traumatic cerebral edema without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45568227,1572413,Intracranial injury,1,"Traumatic cerebral edema without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45534551,1572413,Intracranial injury,1,"Traumatic cerebral edema without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45592511,1572413,Intracranial injury,1,"Traumatic cerebral edema without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572425,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified",ICD10CM,5-char nonbill code,NULL
10559,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level",ICD10CM,6-char nonbill code,NULL
